listing_id,listed_date,country,brand,model,fuel,transmission,seller_type,age_years,mileage_km,power_kw,previous_owners,accident_free,days_on_market,asking_price_eur
CAR-02498,2025-11-13,DE,Volkswagen,Passat,Petrol,Manual,Franchise dealer,7,118567,158,4,True,21,8860
CAR-03376,2025-11-13,DE,BMW,5 Series,Hybrid,Automatic,Private,3,43633,146,1,True,40,31330
CAR-01260,2025-11-13,AT,BMW,5 Series,Electric,Automatic,Independent dealer,1,23754,240,1,True,20,69200
CAR-04133,2025-11-14,DE,Mercedes-Benz,GLA,Diesel,Manual,Private,1,10654,240,2,True,59,37260
CAR-00452,2025-11-14,AT,Volkswagen,ID.4,Diesel,Automatic,Independent dealer,6,113371,120,1,True,41,12030
CAR-03850,2025-11-14,DE,Mercedes-Benz,C-Class,Diesel,Automatic,Independent dealer,13,240399,97,5,True,22,5860
CAR-02758,2025-11-14,DE,Volkswagen,ID.4,Electric,Automatic,Franchise dealer,5,80522,114,4,False,30,12660
CAR-04195,2025-11-14,DE,Mercedes-Benz,C-Class,Petrol,Manual,Franchise dealer,6,139565,149,4,True,14,9790
CAR-02784,2025-11-14,DE,BMW,i4,Electric,Automatic,Independent dealer,3,55112,73,1,True,29,32190
CAR-03172,2025-11-14,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,1,28815,167,1,True,35,36960
CAR-04162,2025-11-14,DE,Skoda,Superb,Petrol,Manual,Franchise dealer,5,96626,153,3,True,29,13520
CAR-03584,2025-11-15,DE,Skoda,Octavia,Petrol,Automatic,Private,3,76253,104,2,True,32,11970
CAR-00060,2025-11-15,AT,Volkswagen,Golf,Petrol,Automatic,Independent dealer,4,59246,121,1,True,32,12370
CAR-03598,2025-11-15,AT,Skoda,Enyaq,Electric,Manual,Franchise dealer,6,125271,85,2,True,35,10990
CAR-03355,2025-11-15,DE,Audi,e-tron,Diesel,Automatic,Franchise dealer,2,46721,157,1,True,8,45870
CAR-04660,2025-11-16,DE,Volkswagen,Tiguan,Electric,Manual,Independent dealer,5,79898,158,1,True,72,13980
CAR-00011,2025-11-16,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,2,46596,174,1,True,57,21390
CAR-04377,2025-11-17,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,2,35681,116,2,True,31,27800
CAR-02676,2025-11-17,DE,Mercedes-Benz,E-Class,Petrol,Automatic,Franchise dealer,10,202072,229,5,True,70,6970
CAR-00433,2025-11-17,DE,Volkswagen,Passat,Hybrid,Automatic,Franchise dealer,6,108289,135,2,True,25,11490
CAR-00077,2025-11-17,DE,Volkswagen,ID.4,Petrol,Automatic,Franchise dealer,5,104372,163,3,True,120,14770
CAR-01503,2025-11-17,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Independent dealer,4,113222,151,2,True,11,18310
CAR-04100,2025-11-17,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,1,16611,219,1,True,5,52980
CAR-01779,2025-11-17,DE,Mercedes-Benz,A-Class,Electric,Manual,Franchise dealer,8,140565,126,3,True,22,5350
CAR-04690,2025-11-17,DE,Mercedes-Benz,GLA,Hybrid,Automatic,Independent dealer,9,157969,225,4,True,23,5390
CAR-03215,2025-11-17,NL,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,6,118621,177,2,True,12,11020
CAR-04954,2025-11-18,DE,Audi,Q3,Electric,Automatic,Private,6,118644,199,3,True,49,10560
CAR-00224,2025-11-18,DE,Audi,Q5,Petrol,Automatic,Private,3,41409,147,1,True,18,34460
CAR-01056,2025-11-18,DE,Skoda,Octavia,Hybrid,Automatic,Independent dealer,6,145208,173,4,True,56,7040
CAR-03168,2025-11-18,AT,BMW,5 Series,Electric,Manual,Independent dealer,13,182466,149,4,True,19,5490
CAR-00746,2025-11-18,DE,Audi,Q3,Electric,Automatic,Private,1,30966,107,1,True,44,34240
CAR-03626,2025-11-18,DE,Skoda,Octavia,Petrol,Manual,Independent dealer,11,152698,98,4,True,23,4930
CAR-04802,2025-11-19,DE,BMW,5 Series,Petrol,Automatic,Independent dealer,7,132831,137,3,False,66,8400
CAR-04650,2025-11-19,NL,Volkswagen,Tiguan,Hybrid,Automatic,Independent dealer,9,154691,85,4,True,36,5390
CAR-00124,2025-11-19,AT,BMW,i4,Petrol,Manual,Franchise dealer,5,88270,88,3,True,26,18200
CAR-03180,2025-11-19,NL,Skoda,Kodiaq,Petrol,Manual,Franchise dealer,5,79223,196,2,False,17,12230
CAR-00639,2025-11-19,DE,Skoda,Superb,Diesel,Manual,Independent dealer,3,71610,203,1,True,66,21810
CAR-02010,2025-11-19,DE,BMW,3 Series,Hybrid,Automatic,Franchise dealer,8,158016,82,3,True,34,6020
CAR-03575,2025-11-20,DE,Audi,Q5,Diesel,Automatic,Independent dealer,8,86645,127,3,True,94,10220
CAR-00055,2025-11-20,NL,Volkswagen,Passat,Petrol,Automatic,Private,3,69854,146,2,True,22,19100
CAR-04735,2025-11-20,AT,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,9,184787,185,3,True,22,5850
CAR-01259,2025-11-21,DE,Skoda,Superb,Petrol,Automatic,Franchise dealer,5,78355,100,2,True,70,12190
CAR-01069,2025-11-21,DE,Audi,e-tron,Electric,Automatic,Independent dealer,2,49669,127,2,True,65,49220
CAR-00887,2025-11-21,DE,BMW,X3,Diesel,Automatic,Independent dealer,2,35022,173,1,True,62,39380
CAR-01768,2025-11-21,DE,BMW,5 Series,Diesel,Manual,Independent dealer,7,91172,168,2,True,46,13480
CAR-04548,2025-11-21,DE,Volkswagen,ID.4,Diesel,Automatic,Independent dealer,2,56763,184,1,False,49,24290
CAR-01182,2025-11-22,DE,BMW,X3,Petrol,Manual,Private,4,42799,138,2,True,14,24830
CAR-03883,2025-11-22,DE,Mercedes-Benz,E-Class,Petrol,Manual,Independent dealer,7,89417,159,3,True,138,13490
CAR-02805,2025-11-22,DE,Audi,A3,Diesel,Automatic,Independent dealer,4,82330,163,2,True,25,16250
CAR-01861,2025-11-22,DE,Skoda,Enyaq,Electric,Automatic,Private,6,83005,174,3,True,27,12970
CAR-00354,2025-11-22,DE,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,5,94673,156,3,True,38,14320
CAR-00132,2025-11-22,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,1,36275,168,2,True,35,52040
CAR-03691,2025-11-22,DE,Volkswagen,Golf,Petrol,Automatic,Private,7,107346,115,2,True,4,6180
CAR-02878,2025-11-22,DE,Mercedes-Benz,C-Class,Hybrid,Manual,Franchise dealer,10,183599,137,4,True,49,6160
CAR-04007,2025-11-22,DE,BMW,X1,Electric,Manual,Private,11,178422,70,4,False,17,5970
CAR-04705,2025-11-22,DE,Audi,e-tron,Petrol,Manual,Private,12,161655,144,5,True,9,5610
CAR-04857,2025-11-22,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,8,144645,168,4,True,21,6140
CAR-02893,2025-11-23,DE,Volkswagen,ID.3,Petrol,Manual,Franchise dealer,8,124730,135,2,True,48,6040
CAR-01115,2025-11-23,NL,BMW,5 Series,Diesel,Manual,Franchise dealer,1,36882,199,1,True,5,46690
CAR-03632,2025-11-23,DE,Mercedes-Benz,GLA,Petrol,Manual,Private,5,115924,123,3,True,44,10430
CAR-03766,2025-11-23,DE,Mercedes-Benz,A-Class,Hybrid,Automatic,Independent dealer,3,56225,115,2,True,35,20510
CAR-04830,2025-11-24,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Independent dealer,6,104746,100,2,True,68,9990
CAR-04439,2025-11-24,DE,Audi,A3,Hybrid,Manual,Private,4,95761,124,2,True,49,11690
CAR-01879,2025-11-24,DE,Mercedes-Benz,EQE,Petrol,Manual,Franchise dealer,9,126549,76,3,True,63,7400
CAR-02132,2025-11-24,DE,Skoda,Superb,Petrol,Automatic,Independent dealer,2,46386,187,1,True,26,26190
CAR-00267,2025-11-24,NL,BMW,X1,Petrol,Automatic,Independent dealer,8,181108,126,4,True,63,5320
CAR-00273,2025-11-24,DE,Mercedes-Benz,A-Class,Diesel,Manual,Independent dealer,4,103017,125,3,False,7,9850
CAR-03406,2025-11-24,AT,Mercedes-Benz,A-Class,Diesel,Automatic,Franchise dealer,1,21882,151,1,True,62,38130
CAR-03536,2025-11-24,AT,Audi,Q3,Diesel,Automatic,Franchise dealer,3,51933,145,1,True,33,25120
CAR-01230,2025-11-25,NL,BMW,i4,Hybrid,Automatic,Independent dealer,1,36060,146,1,False,90,50280
CAR-02752,2025-11-25,DE,Volkswagen,Passat,Hybrid,Manual,Independent dealer,3,59102,129,2,True,36,18960
CAR-01983,2025-11-26,DE,Audi,Q5,Diesel,Automatic,Private,9,152404,113,4,True,13,5430
CAR-04803,2025-11-26,DE,Mercedes-Benz,C-Class,Hybrid,Automatic,Franchise dealer,6,105774,143,3,True,48,13410
CAR-00756,2025-11-26,DE,Audi,A3,Petrol,Automatic,Independent dealer,3,78974,141,3,True,42,16840
CAR-02600,2025-11-26,DE,Audi,e-tron,Petrol,Manual,Independent dealer,8,136434,70,4,True,39,7790
CAR-01551,2025-11-27,DE,Mercedes-Benz,A-Class,Electric,Automatic,Franchise dealer,2,42644,103,2,True,95,24800
CAR-01947,2025-11-27,DE,Skoda,Enyaq,Diesel,Automatic,Independent dealer,2,44885,202,1,True,72,35080
CAR-01765,2025-11-27,DE,BMW,X3,Petrol,Automatic,Franchise dealer,0,20272,161,1,True,55,56500
CAR-01164,2025-11-27,AT,BMW,X1,Petrol,Manual,Franchise dealer,3,37940,154,2,False,32,18280
CAR-01573,2025-11-27,DE,Volkswagen,ID.4,Electric,Automatic,Private,6,140517,70,4,False,15,6500
CAR-00008,2025-11-27,AT,BMW,i4,Diesel,Manual,Franchise dealer,13,188911,176,5,True,101,5650
CAR-01283,2025-11-27,DE,Volkswagen,ID.3,Hybrid,Automatic,Franchise dealer,4,63644,191,1,True,8,20240
CAR-04648,2025-11-27,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,5,94262,91,3,True,14,20790
CAR-04037,2025-11-27,DE,Volkswagen,Golf,Diesel,Automatic,Independent dealer,6,145839,159,3,True,39,6460
CAR-01894,2025-11-27,DE,Audi,Q3,Petrol,Automatic,Private,3,71106,160,1,True,11,20960
CAR-02974,2025-11-27,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Independent dealer,8,160995,162,3,True,44,5280
CAR-01401,2025-11-28,DE,BMW,i4,Hybrid,Automatic,Independent dealer,7,122704,99,3,True,42,10230
CAR-04940,2025-11-29,NL,Skoda,Superb,Electric,Automatic,Franchise dealer,7,90337,119,3,True,20,9450
CAR-01152,2025-11-29,DE,BMW,3 Series,Petrol,Automatic,Franchise dealer,3,53607,115,2,True,52,22760
CAR-04696,2025-11-29,DE,Audi,Q3,Petrol,Automatic,Franchise dealer,12,238468,70,5,True,112,5600
CAR-00962,2025-11-29,DE,BMW,3 Series,Petrol,Manual,Independent dealer,1,31008,92,1,True,21,32710
CAR-01548,2025-11-29,DE,Audi,A4,Diesel,Manual,Independent dealer,2,25203,193,1,True,81,32450
CAR-03459,2025-11-29,DE,Volkswagen,Tiguan,Hybrid,Manual,Independent dealer,2,35696,70,1,True,24,25140
CAR-01609,2025-11-29,DE,Mercedes-Benz,E-Class,Electric,Manual,Franchise dealer,5,98228,205,3,False,30,19680
CAR-01399,2025-11-29,DE,Audi,A3,Petrol,Automatic,Independent dealer,4,75386,221,2,True,52,15870
CAR-03852,2025-11-30,DE,Audi,A4,Diesel,Automatic,Independent dealer,1,24618,134,1,True,47,40430
CAR-01670,2025-11-30,DE,Audi,A4,Diesel,Automatic,Independent dealer,8,89582,151,3,True,19,8680
CAR-01225,2025-11-30,DE,Skoda,Superb,Petrol,Manual,Franchise dealer,6,104830,154,2,True,56,9400
CAR-02085,2025-11-30,DE,Audi,Q5,Petrol,Manual,Franchise dealer,4,60639,284,3,True,21,33430
CAR-03235,2025-11-30,AT,BMW,i4,Hybrid,Automatic,Independent dealer,4,54429,133,3,False,16,22490
CAR-00934,2025-11-30,DE,Volkswagen,Tiguan,Diesel,Automatic,Private,11,182324,125,3,False,61,5070
CAR-03685,2025-11-30,DE,BMW,X3,Diesel,Automatic,Franchise dealer,3,45144,199,2,True,40,34730
CAR-01394,2025-11-30,DE,Volkswagen,Tiguan,Diesel,Automatic,Private,7,122388,192,4,True,62,8000
CAR-01312,2025-12-01,NL,Mercedes-Benz,GLA,Petrol,Automatic,Independent dealer,4,68726,99,3,True,32,16750
CAR-04525,2025-12-01,DE,Mercedes-Benz,E-Class,Diesel,Automatic,Independent dealer,7,123041,112,2,True,133,10160
CAR-04731,2025-12-01,AT,Skoda,Octavia,Petrol,Automatic,Independent dealer,4,108041,81,2,True,14,10050
CAR-04479,2025-12-01,DE,Skoda,Enyaq,Diesel,Manual,Independent dealer,2,60619,136,3,True,57,26220
CAR-02804,2025-12-01,DE,BMW,3 Series,Hybrid,Automatic,Franchise dealer,4,73185,128,2,True,71,19280
CAR-03426,2025-12-01,DE,BMW,3 Series,Diesel,Automatic,Independent dealer,3,51157,167,1,True,45,24950
CAR-02647,2025-12-02,DE,Volkswagen,Golf,Petrol,Automatic,Independent dealer,4,82150,223,3,True,26,14140
CAR-00674,2025-12-02,DE,Mercedes-Benz,GLA,Electric,Manual,Independent dealer,9,66222,110,4,False,35,5890
CAR-02028,2025-12-02,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,3,57730,117,2,True,20,33830
CAR-00202,2025-12-03,DE,Mercedes-Benz,EQE,Electric,Automatic,Independent dealer,10,223540,152,5,True,57,5560
CAR-02263,2025-12-03,DE,BMW,X3,Petrol,Manual,Private,8,137780,112,3,True,52,7300
CAR-02686,2025-12-03,DE,Audi,A4,Electric,Automatic,Franchise dealer,8,145486,70,4,True,2,6510
CAR-00552,2025-12-03,NL,BMW,i4,Electric,Manual,Franchise dealer,12,159184,140,4,True,26,5070
CAR-01580,2025-12-03,DE,Skoda,Kodiaq,Petrol,Automatic,Franchise dealer,6,95470,117,2,True,84,12160
CAR-04545,2025-12-03,DE,Audi,A3,Electric,Automatic,Independent dealer,3,41298,186,2,True,35,22970
CAR-00987,2025-12-03,DE,BMW,5 Series,Electric,Automatic,Independent dealer,4,79798,168,2,True,76,24440
CAR-02399,2025-12-03,DE,Mercedes-Benz,EQE,Petrol,Automatic,Franchise dealer,3,64126,176,2,True,105,38350
CAR-04401,2025-12-04,DE,Volkswagen,Passat,Electric,Automatic,Independent dealer,2,41575,70,1,True,71,23080
CAR-03354,2025-12-04,DE,Mercedes-Benz,EQE,Petrol,Manual,Independent dealer,5,74318,89,2,True,21,23010
CAR-00633,2025-12-04,DE,Audi,A3,Petrol,Automatic,Franchise dealer,2,52800,70,1,True,48,21220
CAR-01308,2025-12-04,DE,BMW,5 Series,Petrol,Automatic,Independent dealer,6,85388,134,1,True,36,16430
CAR-04234,2025-12-04,DE,BMW,X1,Diesel,Automatic,Independent dealer,2,56838,148,2,True,40,30220
CAR-04920,2025-12-04,DE,Audi,Q3,Diesel,Manual,Franchise dealer,8,122661,233,4,True,44,7210
CAR-03734,2025-12-04,DE,BMW,X3,Electric,Automatic,Franchise dealer,4,64431,78,2,True,23,22880
CAR-03453,2025-12-04,DE,BMW,3 Series,Petrol,Manual,Franchise dealer,6,81979,163,3,True,71,11600
CAR-01248,2025-12-04,DE,Skoda,Enyaq,Diesel,Manual,Private,3,46116,74,3,True,100,23010
CAR-02020,2025-12-05,DE,Volkswagen,Passat,Petrol,Manual,Franchise dealer,8,130155,70,3,True,32,5800
CAR-02461,2025-12-05,DE,Volkswagen,ID.4,Hybrid,Automatic,Franchise dealer,4,66603,106,2,True,19,21780
CAR-01993,2025-12-05,DE,BMW,X1,Petrol,Automatic,Franchise dealer,13,220933,168,4,True,56,5720
CAR-00978,2025-12-05,DE,Mercedes-Benz,GLA,Electric,Automatic,Franchise dealer,4,91638,170,2,True,71,19100
CAR-04634,2025-12-05,AT,Volkswagen,Golf,Electric,Automatic,Independent dealer,3,65159,155,1,True,50,16230
CAR-00803,2025-12-06,DE,Mercedes-Benz,C-Class,Petrol,Automatic,Independent dealer,3,49812,223,2,True,130,28300
CAR-02662,2025-12-06,DE,Audi,A3,Petrol,Manual,Franchise dealer,3,56014,93,2,True,46,15450
CAR-00991,2025-12-06,DE,Volkswagen,Passat,Diesel,Automatic,Franchise dealer,5,71958,120,3,True,16,13650
CAR-00046,2025-12-06,DE,Audi,Q3,Diesel,Automatic,Franchise dealer,3,75250,174,1,True,35,20870
CAR-00800,2025-12-06,NL,Volkswagen,Tiguan,Hybrid,Automatic,Independent dealer,3,45333,149,2,True,15,27450
CAR-00262,2025-12-06,DE,Audi,e-tron,Electric,Automatic,Franchise dealer,6,125485,150,3,True,60,19320
CAR-04892,2025-12-07,DE,Mercedes-Benz,GLA,Petrol,Automatic,Franchise dealer,10,146030,116,4,True,45,5490
CAR-01945,2025-12-07,NL,Skoda,Karoq,Hybrid,Automatic,Franchise dealer,6,116680,156,2,True,43,9970
CAR-04654,2025-12-07,DE,Audi,A4,Diesel,Automatic,Franchise dealer,1,17771,77,2,True,62,30520
CAR-00302,2025-12-08,DE,Mercedes-Benz,A-Class,Diesel,Automatic,Independent dealer,1,15940,74,1,True,52,29950
CAR-02513,2025-12-08,DE,BMW,X3,Electric,Automatic,Independent dealer,3,86986,190,1,True,31,31450
CAR-01616,2025-12-08,DE,BMW,5 Series,Electric,Automatic,Franchise dealer,3,58648,101,1,True,31,36360
CAR-04422,2025-12-08,DE,Volkswagen,ID.4,Petrol,Automatic,Independent dealer,4,34089,151,1,True,67,24010
CAR-00231,2025-12-09,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,13,261531,130,5,True,40,5200
CAR-00825,2025-12-09,DE,BMW,5 Series,Petrol,Automatic,Private,4,60180,138,1,True,35,27930
CAR-04216,2025-12-09,DE,Volkswagen,Golf,Hybrid,Automatic,Independent dealer,3,55457,172,1,True,20,19780
CAR-01392,2025-12-09,DE,BMW,3 Series,Electric,Automatic,Franchise dealer,7,112698,209,4,True,41,9160
CAR-03761,2025-12-09,NL,Audi,A3,Petrol,Automatic,Independent dealer,4,82319,141,2,True,24,16760
CAR-03098,2025-12-09,DE,Audi,e-tron,Petrol,Automatic,Franchise dealer,4,93243,162,2,True,105,29720
CAR-00505,2025-12-09,DE,Volkswagen,Passat,Diesel,Manual,Independent dealer,4,96058,178,2,True,20,12470
CAR-01125,2025-12-10,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,4,80514,157,1,True,33,15770
CAR-00178,2025-12-10,DE,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,1,33258,93,1,True,18,37820
CAR-00594,2025-12-10,DE,BMW,X3,Hybrid,Automatic,Private,3,77246,190,2,False,54,24050
CAR-01280,2025-12-10,DE,Audi,A3,Petrol,Automatic,Franchise dealer,5,87551,186,2,True,32,13250
CAR-03208,2025-12-10,DE,BMW,i4,Petrol,Manual,Franchise dealer,9,195740,73,3,True,15,5550
CAR-03028,2025-12-10,DE,Volkswagen,Passat,Diesel,Automatic,Independent dealer,3,66869,140,1,True,27,22950
CAR-02874,2025-12-10,DE,BMW,i4,Diesel,Manual,Franchise dealer,13,198721,159,4,True,22,5200
CAR-04270,2025-12-11,DE,Skoda,Karoq,Hybrid,Automatic,Independent dealer,6,90074,93,3,True,45,9710
CAR-03451,2025-12-11,DE,Mercedes-Benz,C-Class,Electric,Manual,Private,3,59376,203,2,True,57,24940
CAR-03708,2025-12-11,DE,Mercedes-Benz,C-Class,Petrol,Manual,Private,1,29835,87,1,True,35,30020
CAR-01950,2025-12-11,DE,Skoda,Kodiaq,Hybrid,Automatic,Franchise dealer,3,66462,136,1,True,24,23450
CAR-04509,2025-12-12,DE,Audi,Q3,Diesel,Automatic,Franchise dealer,4,64278,100,2,False,66,15250
CAR-01974,2025-12-12,DE,BMW,X1,Petrol,Automatic,Independent dealer,3,41599,122,2,True,21,21390
CAR-02949,2025-12-13,AT,Skoda,Octavia,Petrol,Automatic,Franchise dealer,5,129946,182,3,True,133,11780
CAR-02768,2025-12-13,DE,Volkswagen,ID.3,Petrol,Automatic,Independent dealer,4,38669,115,1,False,13,14440
CAR-01999,2025-12-14,DE,Mercedes-Benz,EQE,Hybrid,Automatic,Franchise dealer,1,38147,76,2,True,61,53650
CAR-02839,2025-12-14,NL,BMW,X3,Petrol,Automatic,Private,1,10289,164,1,True,32,45610
CAR-03864,2025-12-14,DE,Skoda,Enyaq,Diesel,Automatic,Independent dealer,9,174502,136,5,True,6,5920
CAR-04895,2025-12-14,DE,Mercedes-Benz,C-Class,Electric,Automatic,Independent dealer,8,115836,164,4,True,44,9780
CAR-02266,2025-12-15,DE,Volkswagen,Passat,Petrol,Automatic,Franchise dealer,5,73232,70,1,True,18,14770
CAR-04193,2025-12-16,DE,Volkswagen,Tiguan,Electric,Automatic,Franchise dealer,1,28852,132,1,True,63,34750
CAR-00458,2025-12-16,AT,Volkswagen,Golf,Hybrid,Automatic,Private,5,78022,159,3,True,57,11770
CAR-00257,2025-12-17,NL,BMW,i4,Diesel,Manual,Franchise dealer,3,38256,128,3,True,130,31000
CAR-02447,2025-12-17,DE,Audi,A3,Electric,Automatic,Franchise dealer,3,42423,84,2,True,37,21760
CAR-02697,2025-12-17,DE,BMW,X1,Petrol,Automatic,Independent dealer,12,210637,220,5,True,30,5580
CAR-03305,2025-12-17,NL,BMW,X3,Petrol,Manual,Franchise dealer,1,25648,144,1,True,31,54520
CAR-01064,2025-12-17,DE,Audi,e-tron,Petrol,Automatic,Independent dealer,5,95060,161,2,False,13,19270
CAR-00375,2025-12-17,DE,BMW,X1,Hybrid,Automatic,Independent dealer,2,50378,114,1,True,7,29790
CAR-03296,2025-12-17,AT,Volkswagen,ID.4,Electric,Manual,Independent dealer,6,97555,185,4,True,43,10950
CAR-00788,2025-12-18,DE,Volkswagen,Golf,Electric,Automatic,Independent dealer,1,31756,136,1,True,12,28850
CAR-01527,2025-12-18,DE,Mercedes-Benz,EQE,Petrol,Manual,Private,6,99466,186,4,True,30,16100
CAR-04064,2025-12-18,DE,BMW,5 Series,Petrol,Automatic,Franchise dealer,3,72588,166,2,True,64,29980
CAR-01865,2025-12-18,DE,Skoda,Superb,Diesel,Automatic,Independent dealer,2,39119,150,1,True,49,28060
CAR-02048,2025-12-18,DE,BMW,3 Series,Petrol,Automatic,Private,3,50130,127,1,True,36,21400
CAR-00149,2025-12-19,DE,BMW,i4,Hybrid,Automatic,Independent dealer,7,171469,171,2,True,35,9440
CAR-00367,2025-12-20,DE,Volkswagen,ID.3,Diesel,Automatic,Franchise dealer,10,136718,114,5,True,30,6100
CAR-04986,2025-12-20,DE,Volkswagen,Golf,Hybrid,Manual,Private,3,66499,123,2,True,54,14110
CAR-03189,2025-12-20,DE,Audi,e-tron,Diesel,Manual,Independent dealer,6,123578,150,3,True,73,13030
CAR-01638,2025-12-20,DE,Audi,A4,Hybrid,Manual,Private,1,28916,97,1,True,16,29890
CAR-01011,2025-12-20,DE,Mercedes-Benz,C-Class,Hybrid,Manual,Private,1,31361,188,3,True,89,36850
CAR-01203,2025-12-21,DE,Volkswagen,Golf,Diesel,Automatic,Independent dealer,7,119804,145,4,True,27,5520
CAR-03113,2025-12-21,DE,Volkswagen,ID.4,Electric,Manual,Independent dealer,5,114525,172,1,True,44,13980
CAR-00913,2025-12-21,AT,Skoda,Octavia,Petrol,Automatic,Franchise dealer,6,111288,167,1,True,4,8930
CAR-00097,2025-12-21,DE,BMW,3 Series,Petrol,Automatic,Independent dealer,5,100933,117,3,True,89,11660
CAR-02722,2025-12-22,DE,Audi,A3,Electric,Automatic,Independent dealer,3,38110,111,2,True,40,19330
CAR-02823,2025-12-22,AT,Skoda,Kodiaq,Electric,Automatic,Franchise dealer,5,124232,132,2,True,164,13790
CAR-02464,2025-12-22,DE,Audi,e-tron,Hybrid,Manual,Independent dealer,4,90577,70,3,True,17,24520
CAR-01555,2025-12-22,NL,Volkswagen,Tiguan,Hybrid,Automatic,Independent dealer,5,56674,180,3,True,60,17640
CAR-04060,2025-12-22,NL,Skoda,Enyaq,Petrol,Automatic,Franchise dealer,10,159933,166,5,False,46,5820
CAR-01196,2025-12-23,NL,Audi,A3,Hybrid,Automatic,Franchise dealer,4,89083,128,2,False,4,13530
CAR-02961,2025-12-23,AT,Skoda,Kodiaq,Petrol,Automatic,Franchise dealer,5,70732,195,2,True,57,17660
CAR-02623,2025-12-23,DE,Skoda,Enyaq,Hybrid,Manual,Franchise dealer,3,54836,228,1,True,11,26830
CAR-00269,2025-12-24,NL,BMW,i4,Hybrid,Manual,Private,3,62678,137,2,True,70,27460
CAR-03156,2025-12-24,DE,BMW,X1,Electric,Automatic,Independent dealer,1,25666,95,2,True,34,32080
CAR-04503,2025-12-24,DE,Mercedes-Benz,E-Class,Hybrid,Automatic,Franchise dealer,2,26823,152,1,True,36,53540
CAR-00857,2025-12-24,DE,Skoda,Enyaq,Hybrid,Automatic,Independent dealer,2,55105,198,1,True,66,29860
CAR-04260,2025-12-24,AT,Skoda,Enyaq,Petrol,Automatic,Independent dealer,1,14919,108,1,True,70,38250
CAR-04530,2025-12-25,DE,Volkswagen,Golf,Petrol,Manual,Franchise dealer,2,64277,202,1,True,25,20230
CAR-00193,2025-12-25,DE,Volkswagen,ID.3,Hybrid,Automatic,Independent dealer,3,40939,232,3,True,50,26560
CAR-01775,2025-12-25,NL,Mercedes-Benz,A-Class,Petrol,Automatic,Private,1,7472,139,1,True,19,31700
CAR-00778,2025-12-25,DE,Volkswagen,Passat,Petrol,Automatic,Private,4,95261,82,3,True,60,12780
CAR-02397,2025-12-25,AT,BMW,X1,Petrol,Automatic,Independent dealer,5,120443,73,3,True,33,11200
CAR-01996,2025-12-25,AT,Audi,A3,Electric,Automatic,Independent dealer,7,128356,191,2,True,48,8650
CAR-02517,2025-12-25,DE,Audi,Q3,Diesel,Automatic,Franchise dealer,3,45674,212,1,True,55,24640
CAR-02824,2025-12-25,DE,Skoda,Karoq,Petrol,Automatic,Independent dealer,11,207967,167,5,True,43,5640
CAR-02943,2025-12-26,NL,BMW,X3,Diesel,Automatic,Private,8,126655,207,3,True,37,9090
CAR-01547,2025-12-26,DE,Volkswagen,Tiguan,Petrol,Automatic,Independent dealer,1,23731,147,2,True,18,39280
CAR-03151,2025-12-26,NL,Mercedes-Benz,GLA,Petrol,Automatic,Independent dealer,2,50453,227,2,True,26,34860
CAR-01635,2025-12-26,AT,Audi,A4,Hybrid,Automatic,Franchise dealer,3,53168,103,2,True,32,26860
CAR-04166,2025-12-26,DE,BMW,i4,Petrol,Manual,Independent dealer,1,34853,122,1,True,19,49720
CAR-00221,2025-12-27,DE,Mercedes-Benz,A-Class,Petrol,Automatic,Franchise dealer,4,62181,166,1,False,65,15460
CAR-04760,2025-12-27,DE,Mercedes-Benz,E-Class,Electric,Automatic,Independent dealer,1,32654,104,2,True,37,51210
CAR-00366,2025-12-27,DE,Volkswagen,Passat,Electric,Automatic,Franchise dealer,9,151264,129,5,True,80,6070
CAR-02559,2025-12-27,AT,BMW,3 Series,Electric,Manual,Franchise dealer,1,26196,192,1,True,67,39220
CAR-00724,2025-12-28,DE,BMW,i4,Electric,Automatic,Independent dealer,8,152794,118,5,True,43,9030
CAR-01952,2025-12-28,DE,Volkswagen,ID.3,Electric,Automatic,Private,3,60055,177,1,True,24,20350
CAR-04758,2025-12-28,AT,BMW,X1,Petrol,Automatic,Franchise dealer,3,40360,120,3,False,23,20160
CAR-03020,2025-12-28,DE,Audi,Q5,Petrol,Automatic,Independent dealer,2,40465,271,2,True,44,48780
CAR-03746,2025-12-28,DE,Audi,A3,Diesel,Automatic,Franchise dealer,1,19366,180,1,True,34,35650
